freq,ref_area,indicator,unit_mult,time_format,time_period,obs_value
A,BW,GE_GII,0,P1Y,1992,0.597571909427643
A,BW,GE_GII,0,P1Y,1993,0.591142177581787
A,BW,GE_GII,0,P1Y,1994,0.584825873374939
A,BW,GE_GII,0,P1Y,1995,0.578795492649078
A,BW,GE_GII,0,P1Y,1996,0.573919892311096
A,BW,GE_GII,0,P1Y,1997,0.569203615188599
A,BW,GE_GII,0,P1Y,1998,0.567558526992798
A,BW,GE_GII,0,P1Y,1999,0.545986533164978
A,BW,GE_GII,0,P1Y,2000,0.529975473880768
A,BW,GE_GII,0,P1Y,2001,0.525877058506012
A,BW,GE_GII,0,P1Y,2002,0.521682381629944
A,BW,GE_GII,0,P1Y,2003,0.517944276332855
A,BW,GE_GII,0,P1Y,2004,0.535687923431396
A,BW,GE_GII,0,P1Y,2005,0.531873941421509
A,BW,GE_GII,0,P1Y,2006,0.524823009967804
A,BW,GE_GII,0,P1Y,2007,0.517158508300781
A,BW,GE_GII,0,P1Y,2008,0.509184181690216
A,BW,GE_GII,0,P1Y,2009,0.518610179424286
A,BW,GE_GII,0,P1Y,2010,0.509081065654755
A,BW,GE_GII,0,P1Y,2011,0.502505898475647
A,BW,GE_GII,0,P1Y,2012,0.495572090148926
A,BW,GE_GII,0,P1Y,2013,0.488528698682785
A,BR,GE_GII,0,P1Y,1990,0.561155200004578
A,BR,GE_GII,0,P1Y,1991,0.551098108291626
A,BR,GE_GII,0,P1Y,1992,0.541570544242859
A,BR,GE_GII,0,P1Y,1993,0.538092613220215
A,BR,GE_GII,0,P1Y,1994,0.533617556095123
A,BR,GE_GII,0,P1Y,1995,0.52909243106842
A,BR,GE_GII,0,P1Y,1996,0.527605950832367
A,BR,GE_GII,0,P1Y,1997,0.523879826068878
A,BR,GE_GII,0,P1Y,1998,0.520434200763702
A,BR,GE_GII,0,P1Y,1999,0.523672938346863
A,BR,GE_GII,0,P1Y,2000,0.520697116851807
A,BR,GE_GII,0,P1Y,2001,0.508616507053375
A,BR,GE_GII,0,P1Y,2002,0.509665548801422
A,BR,GE_GII,0,P1Y,2003,0.487353444099426
A,BR,GE_GII,0,P1Y,2004,0.482798963785172
A,BR,GE_GII,0,P1Y,2005,0.477666914463043
A,BR,GE_GII,0,P1Y,2006,0.473232239484787
A,BR,GE_GII,0,P1Y,2007,0.46879830956459
A,BR,GE_GII,0,P1Y,2008,0.466750621795654
A,BR,GE_GII,0,P1Y,2009,0.465243458747864
A,BR,GE_GII,0,P1Y,2010,0.463727504014969
A,BR,GE_GII,0,P1Y,2011,0.462938755750656
A,BR,GE_GII,0,P1Y,2012,0.46225517988205
A,BR,GE_GII,0,P1Y,2013,0.461800307035446
A,BG,GE_GII,0,P1Y,1990,0.32600548863411
A,BG,GE_GII,0,P1Y,1991,0.326418370008469
A,BG,GE_GII,0,P1Y,1992,0.327000379562378
A,BG,GE_GII,0,P1Y,1993,0.326768159866333
A,BG,GE_GII,0,P1Y,1994,0.326924443244934
A,BG,GE_GII,0,P1Y,1995,0.327446699142456
A,BG,GE_GII,0,P1Y,1996,0.334791839122772
A,BG,GE_GII,0,P1Y,1997,0.342487037181854
A,BG,GE_GII,0,P1Y,1998,0.345741122961044
A,BG,GE_GII,0,P1Y,1999,0.348667532205582
A,BG,GE_GII,0,P1Y,2000,0.351443529129028
A,BG,GE_GII,0,P1Y,2001,0.283278465270996
A,BG,GE_GII,0,P1Y,2002,0.27134445309639
A,BG,GE_GII,0,P1Y,2003,0.26255190372467
A,BG,GE_GII,0,P1Y,2004,0.249521046876907
A,BG,GE_GII,0,P1Y,2005,0.246384963393211
A,BG,GE_GII,0,P1Y,2006,0.238650798797607
A,BG,GE_GII,0,P1Y,2007,0.232789784669876
A,BG,GE_GII,0,P1Y,2008,0.22338280081749
A,BG,GE_GII,0,P1Y,2009,0.220829695463181
A,BG,GE_GII,0,P1Y,2010,0.217276960611343
A,BG,GE_GII,0,P1Y,2011,0.213806599378586
A,BG,GE_GII,0,P1Y,2012,0.204997479915619
A,BG,GE_GII,0,P1Y,2013,0.19746096432209
A,BI,GE_GII,0,P1Y,1998,0.604560494422913
A,BI,GE_GII,0,P1Y,1999,0.634266138076782
A,BI,GE_GII,0,P1Y,2000,0.587975561618805
A,BI,GE_GII,0,P1Y,2001,0.583208799362183
A,BI,GE_GII,0,P1Y,2002,0.565439939498901
A,BI,GE_GII,0,P1Y,2003,0.562799572944641
A,BI,GE_GII,0,P1Y,2004,0.560142040252686
A,BI,GE_GII,0,P1Y,2005,0.529639303684235
A,BI,GE_GII,0,P1Y,2006,0.525374472141266
A,BI,GE_GII,0,P1Y,2007,0.521194398403168
A,BI,GE_GII,0,P1Y,2008,0.516944169998169
A,BI,GE_GII,0,P1Y,2009,0.511226296424866
A,BI,GE_GII,0,P1Y,2010,0.505878031253815
A,BI,GE_GII,0,P1Y,2011,0.505262672901154
A,BI,GE_GII,0,P1Y,2012,0.501592099666595
A,BI,GE_GII,0,P1Y,2013,0.497934848070145
A,KH,GE_GII,0,P1Y,1997,0.6457239985466
A,KH,GE_GII,0,P1Y,1998,0.64072048664093
A,KH,GE_GII,0,P1Y,1999,0.616672813892365
A,KH,GE_GII,0,P1Y,2000,0.613857269287109
A,KH,GE_GII,0,P1Y,2001,0.6089848279953
A,KH,GE_GII,0,P1Y,2002,0.603643655776978
A,KH,GE_GII,0,P1Y,2003,0.583218336105347
A,KH,GE_GII,0,P1Y,2004,0.576548755168915
A,KH,GE_GII,0,P1Y,2005,0.567385852336884
A,KH,GE_GII,0,P1Y,2006,0.560564875602722
A,KH,GE_GII,0,P1Y,2007,0.513696134090424
A,KH,GE_GII,0,P1Y,2008,0.516148805618286
A,KH,GE_GII,0,P1Y,2009,0.492431104183197
A,KH,GE_GII,0,P1Y,2010,0.483453899621964
A,KH,GE_GII,0,P1Y,2011,0.481707453727722
A,KH,GE_GII,0,P1Y,2012,0.477275282144547
A,KH,GE_GII,0,P1Y,2013,0.472512871026993
A,CM,GE_GII,0,P1Y,1990,0.673842012882233
A,CM,GE_GII,0,P1Y,1991,0.675154149532318
A,CM,GE_GII,0,P1Y,1992,0.676986157894135
A,CM,GE_GII,0,P1Y,1993,0.679303646087646
A,CM,GE_GII,0,P1Y,1994,0.682353377342224
A,CM,GE_GII,0,P1Y,1995,0.686129748821259
A,CM,GE_GII,0,P1Y,1996,0.690064251422882
A,CM,GE_GII,0,P1Y,1997,0.696249306201935
A,CM,GE_GII,0,P1Y,1998,0.694473206996918
A,CM,GE_GII,0,P1Y,1999,0.692677199840546
A,CM,GE_GII,0,P1Y,2000,0.690900027751923
A,CM,GE_GII,0,P1Y,2001,0.689107716083527
A,CM,GE_GII,0,P1Y,2002,0.668007493019104
